evid,time_delay,corr_coef,angle_2d,Pp_2d,Ps_3d,Inclination_3d,angle_3d,Pp_3d
125594,0.195,-0.63,298.2,0.859128490159,0.938360771614,-40.5190453333,297.9,0.928097471961
125606,0.02,-0.86,264.7,0.990428411955,0.974024419352,-40.9932309061,264.7,0.978156769189
125639,0.25,-0.87,264.6,0.957511911399,0.963514278919,-25.0860995294,264.5,0.989188750083
125642,0.205,0.93,262.4,0.955404490791,0.969943543173,-15.2260826569,262.4,0.689059222765
125645,0.27,-0.96,282.4,0.899933590655,0.919342765853,-10.3490363664,282.3,0.833218145818
125651,0.0,0.75,235.3,0.754444291065,0.894016488862,-33.6162315617,235.1,0.971131699263
125707,0.11,0.6,230.6,0.963477338785,0.967928737865,-36.7768757637,230.6,0.756423667995
125783,0.15,-0.77,297.6,0.870354571681,0.911563519638,-0.124473774205,297.6,0.98790802672
125788,0.03,0.87,274.0,0.955011853844,0.84137520385,36.4853027094,274.5,0.957782371777
125794,0.015,0.91,250.0,0.975220150124,0.969112339426,0.390150194887,250.0,0.700417997757
125795,0.255,-0.91,267.5,0.886689322798,0.962586834659,-51.2906539744,267.4,0.959809984789
