plt_num,pickTime,Phase,evid,confidence,pickTime_floats,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,emodelx,emodely,emodelz,Unknown,UTCtime,orid,etype,dtype,msid,mlid,algorithm,auth,lddate,snr,angle,inclination,Ps,Pp,epi_direction,epi_distance,offset
17588.6282737,2018-02-26 15:04:42.846,P,121984,0.0,1519657482846.0,201802261503.0,20673.0,33.206,35.4928,11.8897, 2/26/2018 (057) 15:04:37.450,24,24,,1.7,1.5,0.107171,0.144398,0.140361,(057),2018-02-26T15:04:37.450000Z,,,,,,,,,7.328379151037356,326.3,45.78283500288915,0.86,0.62,349.20328624017577,26.670930458350785,-22.90328624017576
17592.1738963,2018-03-02 04:10:24.641,P,121992,0.0,1519963824641.0,201803020408.0,20681.0,33.0148,35.5671,5.0, 3/02/2018 (061)  4:10:22.480,10,10,,0.8,,0.0919807,0.0550696,0.0554218,(061),2018-03-02T04:10:22.480000Z,,,,,,,,,4.75984822347145,65.3,86.17870335785291,0.86,0.76,21.2576704039613,5.297701858284939,44.0423295960387
17597.3712928,2018-03-07 08:54:39.692,P,121998,,1520412879692.0,201803070853.0,20687.0,32.9907,35.6423,15.1372, 3/07/2018 (066)  8:54:37.260,9,9,,1.2,,0.11816,0.112321,0.0604346,(066),2018-03-07T08:54:37.260000Z,,,,,,,,,1.088321919332932,348.5,32.383846757252606,0.36,0.47,75.79724944654298,9.216574710029903,-87.29724944654298
17617.054461400006,2018-03-27 01:18:25.466,P,122029,0.0,1522113505466.0,201803270117.0,20718.0,34.7012,32.7456,30.0, 3/27/2018 (086)  1:17:41.630,40,40,,2.9,2.7,0.248853,2.0344,2.17006,(086),2018-03-27T01:17:41.630000Z,,,,,,,,,1.4752333482989384,307.6,54.022614085328016,0.81,0.58,307.4205293821958,322.4099044765735,0.1794706178045717
17620.757363099998,2018-03-30 18:10:36.166,P,122033,,1522433436166.0,201803301808.0,20722.0,32.8457,35.5845,5.0, 3/30/2018 (089) 18:10:33.030,17,17,,1.6,,0.253239,0.158556,0.258495,(089),2018-03-30T18:10:33.030000Z,,,,,,,,,4.172116219116656,129.0,38.643719777002325,0.85,0.87,165.63919741249606,14.312592005237445,-36.639197412496074
17626.738912599998,2018-04-05 17:44:02.048,P,122049,,1522950242048.0,201804051743.0,20738.0,33.1069,35.6106,19.2904, 4/05/2018 (095) 17:43:57.430,14,14,,1.2,,0.118942,0.150032,0.114564,(095),2018-04-05T17:43:57.430000Z,,,,,,,,,11.365064697881206,344.3,73.80498228562512,0.85,0.71,21.47033760685357,16.311852617005385,-37.170337606853565
17632.105058,2018-04-11 02:31:17.012,P,122060,,1523413877012.0,201804110229.0,20749.0,33.8173,35.1905,21.1326, 4/11/2018 (101)  2:31:00.320,33,33,,2.4,2.4,0.410341,0.409835,0.415869,(101),2018-04-11T02:31:00.320000Z,,,,,,,,,9.394275758910677,332.0,51.374187457261385,0.86,0.54,340.758788447241,99.80199237134246,-8.75878844724095
17638.6569384,2018-04-17 15:45:59.474,P,122067,,1523979959474.0,201804171544.0,20756.0,34.0552,36.8732,5.0, 4/17/2018 (107) 15:45:30.050,19,19,,3.3,3.4,1.18265,1.24528,1.31431,(107),2018-04-17T15:45:30.050000Z,,,,,,,,,2.941794055948572,63.3,57.123885121143985,0.85,0.68,45.19380748424507,172.27189738317097,18.106192515754913
17639.404111099993,2018-04-18 09:41:55.200,P,122068,,1524044515200.0,201804180940.0,20757.0,33.1278,35.6484,5.0, 4/18/2018 (108)  9:41:50.900,9,9,,1.5,,0.0584695,0.107195,0.103513,(108),2018-04-18T09:41:50.900000Z,,,,,,,,,1.66916122776121,8.1,63.01005849868165,0.7,0.45,28.458650799514647,19.91293426412733,-20.358650799514653
17640.2381135,2018-04-19 05:42:53.005,P,122070,,1524116573005.0,201804190541.0,20759.0,32.9344,35.6358,23.2321, 4/19/2018 (109)  5:42:48.760,17,17,,1.5,,0.24839,0.127457,0.174199,(109),2018-04-19T05:42:48.760000Z,,,,,,,,,2.3267459954320886,124.1,36.16459592260746,0.75,0.59,115.63649875363173,9.243939226163034,8.463501246368242
17641.7113324,2018-04-20 17:04:19.113,P,122073,,1524243859113.0,201804201702.0,20762.0,32.9261,35.6293,15.7812, 4/20/2018 (110) 17:04:15.620,21,21,,1.6,,0.214103,0.250098,0.25867,(110),2018-04-20T17:04:15.620000Z,,,,,,,,,3.4148546229607333,118.5,53.47097896598877,0.8,0.85,122.49781826263415,9.162842833548492,-3.997818262634059
17642.2643325,2018-04-21 06:20:38.325,P,122074,,1524291638325.0,201804210619.0,20763.0,32.6709,35.1943,15.8179, 4/21/2018 (111)  6:20:29.240,24,24,,1.6,1.1,0.152393,0.227509,0.162862,(111),2018-04-21T06:20:29.240000Z,,,,,,,,,4.114188203226093,231.7,59.778785491137874,0.7,0.65,224.7567703093643,46.82127179667115,6.94322969063564
17644.536054900003,2018-04-23 12:51:55.143,P,122075,0.0,1524487915143.0,201804231250.0,20764.0,34.5558,33.9346,30.0, 4/23/2018 (113) 12:51:22.190,27,27,,2.9,2.6,0.377352,0.672253,0.878667,(113),2018-04-23T12:51:22.190000Z,,,,,,,,,3.691678086266945,292.1,44.38498501513088,0.79,0.74,320.23943325462534,230.8171655847476,-28.139433254625285
17644.5406838,2018-04-23 12:58:35.076,P,122076,,1524488315076.0,201804231257.0,20765.0,34.5365,33.9178,30.0, 4/23/2018 (113) 12:58:02.380,27,27,,3.6,3.7,0.380598,0.678024,0.656916,(113),2018-04-23T12:58:02.380000Z,,,,,,,,,2.8655501621361688,309.4,49.35730873093058,0.84,0.43,319.6007449013417,230.20608730057413,-10.200744901341738
17645.0437197,2018-04-24 01:02:57.383,P,122077,,1524531777383.0,201804240101.0,20766.0,32.9033,35.5622,5.0, 4/24/2018 (114)  1:02:55.650,15,15,,1.6,,0.200623,0.21153,0.247516,(114),2018-04-24T01:02:55.650000Z,,,,,,,,,9.081272479814075,127.0,39.26612143343412,0.75,0.73,168.88582532331486,7.603677287672306,-41.88582532331486
17649.198266900006,2018-04-28 04:45:30.257,P,122080,,1524890730257.0,201804280443.0,20769.0,31.3252,35.5492,12.3785, 4/28/2018 (118)  4:45:01.270,38,38,,3.2,3.5,0.192871,0.185475,0.380409,(118),2018-04-28T04:45:01.270000Z,,,,,,,,,3.200240149009526,165.0,59.006952142842316,0.77,0.86,179.91966550886522,182.93806989308067,-14.919665508865211
17649.285306499998,2018-04-28 06:50:50.479,P,122083,,1524898250479.0,201804280649.0,20772.0,31.317,35.5562,12.0348, 4/28/2018 (118)  6:50:21.630,37,37,4.0,3.7,3.8,0.196269,0.142871,0.157353,(118),2018-04-28T06:50:21.630000Z,,,,,,,,,3.008206604910424,145.0,34.966341302203354,0.9,0.24,179.71279900443417,183.85195963501636,-34.712799004434146
17651.757770599994,2018-04-30 18:11:11.379,P,122089,,1525111871379.0,201804301810.0,20778.0,33.2094,35.4829,13.742, 4/30/2018 (120) 18:11:06.850,8,8,,1.1,,0.192321,0.236687,0.239365,(120),2018-04-30T18:11:06.850000Z,,,,,,,,,2.6696848194785843,316.3,55.186806843646416,0.83,0.69,347.44881752199376,27.22806743853951,-31.148817521993724
17656.213311000003,2018-05-05 05:07:10.065,P,122102,,1525496830065.0,201805050505.0,20791.0,33.0874,35.6209,15.5278, 5/05/2018 (125)  5:07:06.030,10,10,,1.3,,0.185509,0.234279,0.242846,(125),2018-05-05T05:07:06.030000Z,,,,,,,,,6.579250019071412,23.1,76.81011034046819,0.89,0.75,28.04331243046349,14.743223918331589,-4.943312430463474
17656.2139931,2018-05-05 05:08:09.005,P,122103,,1525496889005.0,201805050506.0,20792.0,33.0627,35.6214,8.6956, 5/05/2018 (125)  5:08:05.020,14,14,,1.2,,0.175465,0.0958724,0.121703,(125),2018-05-05T05:08:05.020000Z,,,,,,,,,6.314195431560116,355.9,87.14444648880183,0.87,0.73,34.212550083497696,12.413911699762496,-38.31255008349771
17661.904970400006,2018-05-10 21:43:09.439,P,122125,,1525988589439.0,201805102141.0,20814.0,32.9744,35.3772,6.4345, 5/10/2018 (130) 21:43:06.900,8,8,,0.7,,0.0865781,0.0845419,0.155321,(130),2018-05-10T21:43:06.900000Z,,,,,,,,,2.0827746038409973,281.3,85.4257970835983,0.74,0.85,271.6592515620248,15.7994232673077,9.640748437975228
17667.340380200007,2018-05-16 08:10:08.850,P,122138,,1526458208850.0,201805160808.0,20827.0,33.0056,35.6248,19.749, 5/16/2018 (136)  8:10:04.960,11,11,,1.4,,0.0576885,0.112357,0.115175,(136),2018-05-16T08:10:04.960000Z,,,,,,,,,2.465279328103106,166.5,79.66246163185178,0.86,0.84,61.789266625566086,8.285690710149812,104.71073337443391
17669.6558995,2018-05-18 15:44:29.716,P,122144,,1526658269716.0,201805181542.0,20833.0,33.3442,35.6647,7.2831, 5/18/2018 (138) 15:44:21.670,34,34,,2.1,1.9,0.131992,0.154346,0.164865,(138),2018-05-18T15:44:21.670000Z,,,,,,,,,6.428838907452008,325.7,55.251533235318746,0.79,0.72,14.795144114966996,42.99639150849901,-49.09514411496701
17678.9683203,2018-05-27 23:14:22.874,P,122166,,1527462862874.0,201805272313.0,20855.0,32.8829,35.5715,5.0, 5/27/2018 (147) 23:14:20.180,12,11,,1.1,,0.219428,0.230301,0.111886,(147),2018-05-27T23:14:20.180000Z,,,,,,,,,4.089334065691486,124.9,41.45841466872641,0.84,0.84,166.50726711210467,10.005433893299962,-41.60726711210467
17679.134167,2018-05-28 03:13:12.027,P,122169,,1527477192027.0,201805280311.0,20858.0,32.871,35.5849,5.0, 5/28/2018 (148)  3:13:09.080,17,17,,1.8,,0.238097,0.248966,0.247042,(148),2018-05-28T03:13:09.080000Z,,,,,,,,,21.40040099314574,125.4,33.809130169927336,0.85,0.94,162.02249478080424,11.61940773237019,-36.62249478080421
17680.7136862,2018-05-29 17:07:42.486,P,122173,,1527613662486.0,201805291705.0,20862.0,32.8727,35.583,5.0, 5/29/2018 (149) 17:07:39.580,17,17,,1.5,,0.235816,0.246686,0.247604,(149),2018-05-29T17:07:39.580000Z,,,,,,,,,3.5772985154691446,125.0,31.352002787349846,0.89,0.9,162.57868282959976,11.385414278092984,-37.578682829599764
17684.3544154,2018-06-02 08:30:21.486,P,122180,,1527928221486.0,201806020828.0,20869.0,32.997,35.5588,5.0, 6/02/2018 (153)  8:30:19.280,27,27,,1.6,1.3,0.15459,0.165735,0.24887,(153),2018-06-02T08:30:19.280000Z,,,,,,,,,7.193790348259557,358.6,61.45130017444124,0.74,0.91,21.196826933835208,3.1724906474211436,-22.59682693383519
17689.588979900003,2018-06-07 14:08:07.859,P,122186,,1528380487859.0,201806071406.0,20875.0,32.9413,35.622,16.2262, 6/07/2018 (158) 14:08:04.260,26,26,,1.9,1.8,0.217156,0.145805,0.113054,(158),2018-06-07T14:08:04.260000Z,,,,,,,,,3.1893769740527493,125.5,47.33471585129416,0.79,0.33,114.65083382869246,7.751966243677356,10.84916617130752
17689.9912878,2018-06-07 23:47:27.267,P,122188,,1528415247267.0,201806072346.0,20877.0,32.6242,35.6212,5.0, 6/07/2018 (158) 23:47:19.550,39,39,,3.0,3.2,0.383743,0.384959,0.399697,(158),2018-06-07T23:47:19.550000Z,,,,,,,,,38.104044226899596,148.3,40.50632592036392,0.84,0.85,169.69945400500487,39.1237539825539,-21.399454005004873
17691.1037463,2018-06-09 02:29:23.680,P,122195,,1528511363680.0,201806090228.0,20884.0,32.6172,35.6239,5.0, 6/09/2018 (160)  2:29:16.220,27,27,,2.0,1.8,0.378973,0.387968,0.405152,(160),2018-06-09T02:29:16.220000Z,,,,,,,,,4.142197505226194,131.3,39.94166084669323,0.71,0.73,169.54135265011485,39.93486256397413,-38.241352650114834
17691.678454599998,2018-06-09 16:16:58.474,P,122202,,1528561018474.0,201806091615.0,20891.0,32.0986,35.2082,5.0, 6/09/2018 (160) 16:16:40.130,29,29,,2.4,2.3,0.101848,0.331568,0.241265,(160),2018-06-09T16:16:40.130000Z,,,,,,,,,7.764772000544131,182.3,48.55286975121685,0.81,0.88,198.20672100553648,101.9952901573153,-15.906721005536467
17697.471815599998,2018-06-15 11:19:24.869,P,122214,,1529061564869.0,201806151118.0,20903.0,32.5926,35.602,5.0, 6/15/2018 (166) 11:19:15.890,15,15,,1.6,1.4,0.219871,0.236303,0.269299,(166),2018-06-15T11:19:15.890000Z,,,,,,,,,2.822449806044444,119.5,39.4740709434237,0.76,0.86,172.94415658791036,42.328636464317015,-53.44415658791037
17699.5660499,2018-06-17 13:35:06.711,P,122220,,1529242506711.0,201806171333.0,20909.0,32.9716,35.6084,11.9732, 6/17/2018 (168) 13:35:03.590,13,13,,1.3,,0.211157,0.122823,0.219664,(168),2018-06-17T13:35:03.590000Z,,,,,,,,,2.3205541924332915,123.1,61.966230860340794,0.8,0.9,88.65941918254336,5.775979020046806,34.44058081745665
17699.653958400002,2018-06-17 15:41:42.007,P,122221,,1529250102007.0,201806171540.0,20910.0,33.6598,34.9352,16.1199, 6/17/2018 (168) 15:41:25.690,23,23,,2.4,2.2,0.351056,0.421157,0.710069,(168),2018-06-17T15:41:25.690000Z,,,,,,,,,7.282351792381347,321.5,55.27087182302119,0.85,0.67,323.62926823960424,95.40903607934767,-2.1292682396043023
17704.764166999998,2018-06-22 18:20:24.025,P,122232,,1529691624025.0,201806221818.0,20921.0,33.0136,35.6072,5.0, 6/22/2018 (173) 18:20:21.910,6,6,,0.6,,0.201179,0.0452039,0.0497709,(173),2018-06-22T18:20:21.910000Z,,,,,,,,,11.303200614236228,85.8,61.28028727276636,0.75,0.85,49.66806295428305,7.424510434504592,36.131937045716946
17712.7666914,2018-06-30 18:24:02.132,P,122242,,1530383042132.0,201806301822.0,20931.0,33.146,34.7649,28.282, 6/30/2018 (181) 18:23:48.830,18,18,,1.7,1.6,0.395714,0.557089,0.554648,(181),2018-06-30T18:23:48.830000Z,,,,,,,,,4.03282791625398,272.6,52.7525262443439,0.81,0.79,285.218986356296,75.41214715120894,-12.618986356295984
17714.249742,2018-07-02 05:59:37.709,P,122246,,1530511177709.0,201807020558.0,20935.0,32.8742,35.5912,9.0628, 7/02/2018 (183)  5:59:34.980,30,30,,2.3,2.0,0.0827742,0.0420077,0.0647195,(183),2018-07-02T05:59:34.980000Z,,,,,,,,,15.654867755699941,133.7,36.4372201940836,0.84,0.89,158.6802280083891,11.481815147272961,-24.980228008389126
17714.2576735,2018-07-02 06:11:02.985,P,122247,,1530511862985.0,201807020609.0,20936.0,32.8542,35.5915,10.5674, 7/02/2018 (183)  6:10:59.650,20,20,,1.7,,0.099207,0.104325,0.114716,(183),2018-07-02T06:10:59.650000Z,,,,,,,,,3.8022353379011435,128.9,35.03793378173096,0.81,0.9,161.97796966897394,13.586541023375034,-33.07796966897393
17716.0765069,2018-07-04 01:50:10.192,P,122249,,1530669010192.0,201807040148.0,20938.0,32.862,35.576,9.1491, 7/04/2018 (185)  1:50:07.040,55,55,,4.2,,0.0170515,0.0176059,0.10414,(185),2018-07-04T01:50:07.040000Z,,,,,,,,,320.2615554046004,136.8,30.106504382486456,0.87,0.77,167.12345520285965,12.364069793780361,-30.323455202859652
17716.0795062,2018-07-04 01:54:29.336,P,122250,,1530669269336.0,201807040153.0,20939.0,32.8607,35.5815,10.3499, 7/04/2018 (185)  1:54:26.530,16,16,,2.0,,0.107976,0.150097,0.162504,(185),2018-07-04T01:54:26.530000Z,,,,,,,,,5.060518305200171,128.8,37.66841037569156,0.81,0.89,164.99657536146685,12.628025514733205,-36.19657536146684
17716.082139,2018-07-04 01:58:16.803,P,122251,,1530669496803.0,201807040156.0,20940.0,32.8564,35.569,8.6059, 7/04/2018 (185)  1:58:13.890,65,65,,3.0,3.2,0.0819743,0.0828639,0.0959855,(185),2018-07-04T01:58:13.890000Z,,,,,,,,,77.78432537959883,135.6,33.320380410068644,0.82,0.95,170.5860534500382,12.849043370436373,-34.98605345003822
17716.117990900002,2018-07-04 02:49:54.410,P,122252,,1530672594410.0,201807040248.0,20941.0,32.8534,35.579,6.5712, 7/04/2018 (185)  2:49:51.520,35,35,,1.9,,0.067552,0.0420045,0.0721075,(185),2018-07-04T02:49:51.520000Z,,,,,,,,,6.741978695100921,128.7,46.378439111217084,0.8,0.96,166.86458667393472,13.358863755294886,-38.16458667393474
17716.1401448,2018-07-04 03:21:48.507,P,122253,,1530674508507.0,201807040320.0,20942.0,32.8319,35.579,5.0, 7/04/2018 (185)  3:21:44.930,26,26,,1.7,,0.118401,0.272359,0.217289,(185),2018-07-04T03:21:44.930000Z,,,,,,,,,5.013677823906769,123.2,43.44501133621662,0.81,0.78,168.84549738688682,15.696551483072637,-45.645497386886845
17716.1524349,2018-07-04 03:39:30.375,P,122254,,1530675570375.0,201807040337.0,20943.0,32.8488,35.5826,5.316, 7/04/2018 (185)  3:39:27.520,28,28,,1.9,,0.0385208,0.0611618,0.0940617,(185),2018-07-04T03:39:27.520000Z,,,,,,,,,13.707072261038451,135.1,44.34924575434112,0.82,0.89,165.99520034389363,13.934935133176552,-30.895200343893652
17716.1537578,2018-07-04 03:41:24.667,P,122255,,1530675684667.0,201807040339.0,20944.0,32.8525,35.5854,6.5249, 7/04/2018 (185)  3:41:21.860,29,29,,2.1,,0.0407552,0.0726726,0.0724327,(185),2018-07-04T03:41:21.860000Z,,,,,,,,,3.2003117180920664,126.3,30.895634742594375,0.9,0.66,164.50728873623538,13.603502118544167,-38.20728873623538
17716.1611482,2018-07-04 03:52:03.205,P,122256,,1530676323205.0,201807040350.0,20945.0,32.8639,35.5768,7.7195, 7/04/2018 (185)  3:52:00.270,63,63,,3.9,,0.0436865,0.0768492,0.0957271,(185),2018-07-04T03:52:00.270000Z,,,,,,,,,56.033170963528754,138.8,29.716233360347907,0.8,0.75,166.5593523980091,12.175319963553374,-27.75935239800912
17716.1650773,2018-07-04 03:57:42.680,P,122257,,1530676662680.0,201807040357.0,20946.0,32.8555,35.5714,6.0534, 7/04/2018 (185)  3:57:39.720,55,55,,3.0,,0.06264,0.0378031,0.0990445,(185),2018-07-04T03:57:39.720000Z,,,,,,,,,55.583118123010046,134.8,37.66084833440029,0.81,0.96,169.6823202941874,12.98600843176735,-34.8823202941874
17716.172604,2018-07-04 04:08:32.981,P,122258,,1530677312981.0,201807040407.0,20947.0,32.8441,35.5892,5.0, 7/04/2018 (185)  4:08:30.170,22,22,,1.7,1.5,0.0475344,0.0546427,0.0505426,(185),2018-07-04T04:08:30.170000Z,,,,,,,,,2.3160339332041766,131.4,38.84902532576987,0.67,0.58,164.14240095112012,14.598681786227424,-32.742400951120125
17716.176259,2018-07-04 04:13:48.778,P,122259,,1530677628778.0,201807040412.0,20948.0,32.8612,35.5722,6.1522, 7/04/2018 (185)  4:13:46.130,34,34,,1.9,1.9,0.0611107,0.0630617,0.104229,(185),2018-07-04T04:13:46.130000Z,,,,,,,,,5.716844462206124,128.1,36.99463200314874,0.79,0.89,168.81715228767266,12.377195922573923,-40.71715228767266
17716.1800996,2018-07-04 04:19:20.599,P,122260,,1530677960599.0,201807040418.0,20949.0,32.8712,35.575,6.9908, 7/04/2018 (185)  4:19:17.970,45,45,,2.6,2.7,0.0648389,0.0708372,0.0926831,(185),2018-07-04T04:19:17.970000Z,,,,,,,,,46.45851809608881,134.2,33.18849681196149,0.84,0.94,166.4334354511378,11.346773857329469,-32.23343545113779
17716.183108700006,2018-07-04 04:23:40.587,P,122261,,1530678220587.0,201807040422.0,20950.0,32.856,35.5864,5.0, 7/04/2018 (185)  4:23:38.040,16,16,,1.1,,0.0330523,0.0471699,0.035144,(185),2018-07-04T04:23:38.040000Z,,,,,,,,,1.7153532492366361,131.2,36.884224349331866,0.55,0.29,163.66934788409145,13.254757248422424,-32.469347884091476
17716.1856582,2018-07-04 04:27:20.863,P,122262,,1530678440863.0,201807040426.0,20951.0,32.8614,35.5513,5.2874, 7/04/2018 (185)  4:27:17.660,16,16,,1.3,1.2,0.0223927,0.0592824,0.0530286,(185),2018-07-04T04:27:17.660000Z,,,,,,,,,1.9487524920444466,112.8,52.01056204723424,0.51,0.47,177.8815808978016,12.128525888022226,-65.0815808978016
17716.191098900006,2018-07-04 04:35:10.943,P,122263,,1530678910943.0,201807040433.0,20952.0,32.8588,35.5657,5.0, 7/04/2018 (185)  4:35:08.410,16,16,,1.4,,0.0520224,0.0494897,0.0554761,(185),2018-07-04T04:35:08.410000Z,,,,,,,,,1.4066444716271753,172.9,48.740969325078,0.71,0.71,171.77655686403216,12.538109931842817,1.1234431359681412
17716.194168,2018-07-04 04:39:36.111,P,122264,,1530679176111.0,201807040438.0,20953.0,32.8683,35.5801,6.285, 7/04/2018 (185)  4:39:33.380,20,20,,1.5,,0.0594913,0.0674772,0.0634925,(185),2018-07-04T04:39:33.380000Z,,,,,,,,,3.287131009135313,138.2,30.864190742497065,0.72,0.92,164.54808604159422,11.77823307484997,-26.348086041594218
17716.211506599993,2018-07-04 05:04:34.166,P,122265,,1530680674166.0,201807040502.0,20954.0,32.845,35.5861,5.0, 7/04/2018 (185)  5:04:31.240,19,19,,1.8,,0.0511325,0.0456155,0.0869309,(185),2018-07-04T05:04:31.240000Z,,,,,,,,,2.3878979981308315,127.5,41.56191750453595,0.77,0.85,165.14058503573125,14.425569100828977,-37.64058503573124
17716.2120895,2018-07-04 05:05:24.534,P,122266,,1530680724534.0,201807040503.0,20955.0,32.8574,35.564,5.3127, 7/04/2018 (185)  5:05:22.220,23,23,,1.7,,0.0346324,0.0538895,0.0960469,(185),2018-07-04T05:05:22.220000Z,,,,,,,,,4.8463133775297695,138.6,43.696475794815825,0.88,0.68,172.58781293701776,12.670771198104893,-33.98781293701777
17716.224078,2018-07-04 05:22:40.334,P,122268,,1530681760334.0,201807040521.0,20957.0,32.8575,35.5754,5.9426, 7/04/2018 (185)  5:22:37.620,36,36,,2.4,2.3,0.0631993,0.0608967,0.101144,(185),2018-07-04T05:22:37.620000Z,,,,,,,,,8.973446690816914,130.8,50.65183642962486,0.79,0.92,167.86423651080793,12.840493830591123,-37.064236510807916
17716.2302337,2018-07-04 05:31:32.187,P,122269,,1530682292187.0,201807040530.0,20958.0,32.8537,35.5786,6.6165, 7/04/2018 (185)  5:31:29.510,20,20,,1.7,,0.0169327,0.0700464,0.0612883,(185),2018-07-04T05:31:29.510000Z,,,,,,,,,1.9881601206428616,126.8,51.892970257163356,0.7,0.31,166.98856756108074,13.317926956285337,-40.188567561080745
17716.248213,2018-07-04 05:57:25.599,P,122270,,1530683845599.0,201807040556.0,20959.0,32.8572,35.5682,8.1016, 7/04/2018 (185)  5:57:22.740,60,60,,3.3,3.3,0.0471997,0.0775308,0.0922588,(185),2018-07-04T05:57:22.740000Z,,,,,,,,,6.172995291324611,134.4,36.34020327072961,0.83,0.83,170.8520581805425,12.74921268454328,-36.45205818054251
17716.2542055,2018-07-04 06:06:03.354,P,122271,,1530684363354.0,201807040604.0,20960.0,32.8457,35.5861,5.0, 7/04/2018 (185)  6:06:00.620,21,21,,1.5,,0.0274578,0.0646382,0.054967,(185),2018-07-04T06:06:00.620000Z,,,,,,,,,2.639611924505948,125.9,38.61120297351962,0.6,0.83,165.0610005409752,14.350342014103164,-39.1610005409752
17716.255285799998,2018-07-04 06:07:36.689,P,122272,,1530684456689.0,201807040606.0,20961.0,32.8427,35.5685,6.1429, 7/04/2018 (185)  6:07:34.060,19,19,,1.6,,0.0426583,0.0655803,0.0888898,(185),2018-07-04T06:07:34.060000Z,,,,,,,,,2.3294806146060663,116.9,46.31179393647472,0.78,0.41,171.76395081619535,14.347351981727558,-54.863950816195334
17716.261722299998,2018-07-04 06:16:52.804,P,122274,,1530685012804.0,201807040616.0,20963.0,32.8569,35.5785,6.5949, 7/04/2018 (185)  6:16:50.060,30,30,,1.7,1.5,0.0397203,0.0416894,0.104309,(185),2018-07-04T06:16:50.060000Z,,,,,,,,,1.8649529042290405,111.8,55.41535144629159,0.71,0.83,166.67532156096988,12.969308116065902,-54.87532156096988
17716.286668700002,2018-07-04 06:52:48.177,P,122275,,1530687168177.0,201807040650.0,20964.0,32.8604,35.5819,5.0, 7/04/2018 (185)  6:52:45.710,25,25,,1.5,,0.02526,0.0123463,0.0291433,(185),2018-07-04T06:52:45.710000Z,,,,,,,,,3.02489474925543,132.6,45.688615873129365,0.57,0.91,164.87236967643148,12.669939367899518,-32.27236967643148
17716.2969468,2018-07-04 07:07:36.204,P,122276,,1530688056204.0,201807040705.0,20965.0,32.8545,35.5643,6.1161, 7/04/2018 (185)  7:07:32.950,19,19,,1.5,,0.027372,0.0648922,0.0969183,(185),2018-07-04T07:07:32.950000Z,,,,,,,,,3.9743436541571127,164.2,54.396239318784424,0.69,0.92,172.6484758730025,12.994166541318107,-8.448475873002502
17716.312991799998,2018-07-04 07:30:42.490,P,122277,,1530689442490.0,201807040728.0,20966.0,32.8584,35.5588,5.0, 7/04/2018 (185)  7:30:39.960,21,21,,1.4,,0.0204536,0.0355548,0.021748,(185),2018-07-04T07:30:39.960000Z,,,,,,,,,4.757571128865024,134.5,44.45687187649517,0.84,0.82,174.72926265178313,12.506646033009455,-40.22926265178313
17716.3296974,2018-07-04 07:54:45.857,P,122278,,1530690885857.0,201807040753.0,20967.0,32.844,35.5652,13.3994, 7/04/2018 (185)  7:54:43.520,10,10,,1.5,,0.149636,0.273046,0.0887049,(185),2018-07-04T07:54:43.520000Z,,,,,,,,,7.263261480543734,126.2,33.42958574839954,0.8,0.58,172.91471030114724,14.16303782886869,-46.714710301147235
17716.3742856,2018-07-04 08:58:58.273,P,122279,,1530694738273.0,201807040858.0,20968.0,32.8814,35.5851,6.0898, 7/04/2018 (185)  8:58:55.550,30,30,,1.9,1.7,0.0558612,0.0706396,0.059612,(185),2018-07-04T08:58:55.550000Z,,,,,,,,,6.63503946766445,134.4,44.62162479954724,0.75,0.91,159.98581482033134,10.53172081375043,-25.585814820331336
17716.377991,2018-07-04 09:04:18.416,P,122280,,1530695058416.0,201807040902.0,20969.0,32.863,35.5725,5.8334, 7/04/2018 (185)  9:04:15.900,27,27,,1.9,1.7,0.0578485,0.0607137,0.0617281,(185),2018-07-04T09:04:15.900000Z,,,,,,,,,2.9656178642667976,124.6,33.00132732679219,0.77,0.6,168.5056273060684,12.18644344640699,-43.90562730606842
17716.452755500002,2018-07-04 10:51:58.073,P,122281,,1530701518073.0,201807041050.0,20970.0,32.8603,35.5745,5.1636, 7/04/2018 (185) 10:51:55.490,18,18,,1.3,1.2,0.0537085,0.0568987,0.0572908,(185),2018-07-04T10:51:55.490000Z,,,,,,,,,8.419387938382286,132.8,47.640309199159475,0.8,0.92,167.94121408762985,12.518449013117676,-35.14121408762984
17716.4698374,2018-07-04 11:16:33.947,P,122282,,1530702993947.0,201807041114.0,20971.0,32.8573,35.5792,5.0, 7/04/2018 (185) 11:16:31.490,17,17,,1.1,,0.0307916,0.0399963,0.0327403,(185),2018-07-04T11:16:31.490000Z,,,,,,,,,3.287517537679023,140.5,40.56667723148869,0.77,0.38,166.34828513602312,12.94128478432057,-25.848285136023122
17716.4993473,2018-07-04 11:59:03.604,P,122283,,1530705543604.0,201807041157.0,20972.0,32.8417,35.5723,5.0, 7/04/2018 (185) 11:59:00.660,14,14,,1.8,1.8,0.247059,0.159892,0.23532,(185),2018-07-04T11:59:00.660000Z,,,,,,,,,4.43530715632218,144.7,26.21898038946171,0.7,0.78,170.43942031904052,14.512056659982743,-25.73942031904055
