plt_num,pickTime,Phase,evid,confidence,pickTime_floats,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,emodelx,emodely,emodelz,Unknown,UTCtime,orid,etype,dtype,msid,mlid,algorithm,auth,lddate,snr,angle,inclination,Ps,Pp,epi_direction,epi_distance,offset
18386.990137381155,2020-05-04 23:45:47.867,P,124372,0.0,1588635947867.0,202005042344.0,23056.0,34.5799,36.3399,5.0, 5/04/2020 (125) 23:45:17.620,15,15,,2.3,,0.600202,0.621572,0.681585,(125),2020-05-04T23:45:17.620000Z,,,,,,,,,2.294984943035558,332.0,72.98531455431711,0.88,0.78,24.24935545271491,182.89359558765187,-52.249355452714916
18387.6799594,2020-05-05 16:19:08.491,P,124373,,1588695548491.0,202005051617.0,23057.0,33.061,35.5322,5.0, 5/05/2020 (126) 16:19:06.530,13,13,,1.7,,0.0617013,0.0647365,0.0949756,(126),2020-05-05T16:19:06.530000Z,,,,,,,,,102.84570458555667,156.0,60.111505648393575,0.94,0.52,154.07885299039233,2.70747918944542,1.921147009607648
18389.5731369,2020-05-07 13:45:19.024,P,124383,,1588859119024.0,202005071343.0,23067.0,33.8724,35.3308,17.2545, 5/07/2020 (128) 13:45:04.050,30,30,,2.8,,0.663865,0.67517,0.448217,(128),2020-05-07T13:45:04.050000Z,,,,,,,,,19.008074969559882,322.7,51.38823701017373,0.92,0.78,348.7772693324661,89.51588586141801,-26.077269332466148
18389.60013139157,2020-05-07 14:24:11.350,P,124384,0.0,1588861451350.0,202005071422.0,23068.0,33.8247,35.4051,5.0, 5/07/2020 (128) 14:23:56.400,12,12,,2.0,,0.623561,0.639562,0.784276,(128),2020-05-07T14:23:56.400000Z,,,,,,,,,2.5640486910595373,300.7,37.87216806661144,0.66,0.38,352.6995163355563,83.16437646162827,-51.99951633555635
18390.3336382,2020-05-08 08:00:26.341,P,124385,,1588924826341.0,202005080757.0,23069.0,33.3183,35.6157,5.0, 5/08/2020 (129)  8:00:20.950,12,12,,1.9,,0.0577118,0.0600522,0.102565,(129),2020-05-08T08:00:20.950000Z,,,,,,,,,5.020937428222535,1.5,65.10866828201145,0.9,0.67,18.852050898773197,27.66336092377028,-17.35205089877319
18392.4351768,2020-05-10 10:26:39.272,P,124397,,1589106399272.0,202005101025.0,23081.0,32.9643,35.6265,11.5494, 5/10/2020 (131) 10:26:35.140,26,26,,2.1,,0.191367,0.223744,0.232557,(131),2020-05-10T10:26:35.140000Z,,,,,,,,,4.249013731518613,147.1,38.84134027364151,0.87,0.51,142.86552525997655,16.535739105965227,4.234474740023428
18393.1100815,2020-05-11 02:38:31.036,P,124399,,1589164711036.0,202005110237.0,23083.0,32.5733,35.6238,17.8832, 5/11/2020 (132)  2:38:20.710,51,51,,3.2,,0.183726,0.124554,0.037286,(132),2020-05-11T02:38:20.710000Z,,,,,,,,,135.78434557632087,151.1,45.699429821682955,0.93,0.95,170.21316703558446,57.49685336375124,-19.113167035584475
18393.1625761,2020-05-11 03:54:06.575,P,124400,,1589169246575.0,202005110352.0,23084.0,33.2231,34.6154,30.0, 5/11/2020 (132)  3:53:51.590,37,37,,2.8,,0.126786,0.29272,0.393425,(132),2020-05-11T03:53:51.590000Z,,,,,,,,,11.137205370626088,273.5,45.56272966034884,0.92,0.58,280.74058899405185,85.59745172480834,-7.240588994051845
18394.3801871,2020-05-12 09:07:28.162,P,124404,,1589274448162.0,202005120905.0,23088.0,32.3417,35.3416,17.0563, 5/12/2020 (133)  9:07:13.980,67,67,,2.4,,0.203221,0.0942339,0.226866,(133),2020-05-12T09:07:13.980000Z,,,,,,,,,4.561907465409893,159.7,55.29297093154737,0.78,0.74,191.46538990729752,84.08145935540729,-31.765389907297543
18398.164489436,2020-05-16 03:56:51.885,P,124408,0.0,1589601411885.0,202005160354.0,23092.0,32.8561,35.5584,7.9462, 5/16/2020 (137)  3:56:46.960,40,40,,1.9,,0.033362,0.0792175,0.0863999,(137),2020-05-16T03:56:46.960000Z,,,,,,,,,1.915842841300172,151.1,64.24055547625764,0.91,0.53,171.80099773651227,25.478763144885853,-20.70099773651226
18405.2098543821,2020-05-23 05:02:11.416,P,124423,0.0,1590210131416.0,202005230500.0,23107.0,32.8356,35.251,10.1182, 5/23/2020 (144)  5:02:03.980,21,21,,1.7,,0.0673112,0.109942,0.110282,(144),2020-05-23T05:02:03.980000Z,,,,,,,,,2.235104391737539,201.1,69.03649884058295,0.68,0.79,222.40621451538087,37.19820404218164,-21.306214515380866
18408.9807309,2020-05-26 23:32:15.149,P,124431,,1590535935149.0,202005262330.0,23115.0,33.348,35.5931,7.7926, 5/26/2020 (147) 23:32:09.350,68,68,,2.9,,0.0482816,0.0621,0.152931,(147),2020-05-26T23:32:09.350000Z,,,,,,,,,127.78928764529437,358.9,57.100953626240425,0.91,0.5,13.056126716682575,30.26248590158305,-14.156126716682643
18412.5162512228,2020-05-30 12:23:24.103,P,124438,0.0,1590841404103.0,202005301220.0,23122.0,33.4004,35.4819,5.0, 5/30/2020 (151) 12:23:18.070,13,13,,1.6,,0.115013,0.121768,0.179016,(151),2020-05-30T12:23:18.070000Z,,,,,,,,,1.7955779647468002,341.6,69.00942283734749,0.81,0.37,354.3537830030036,35.47713837166523,-12.753783003003623
18418.2243828,2020-06-05 05:23:06.668,P,124451,,1591334586668.0,202006050521.0,23135.0,33.0023,35.249,15.982, 6/05/2020 (157)  5:23:01.020,42,42,,3.1,,0.0780383,0.0875209,0.113831,(157),2020-06-05T05:23:01.020000Z,,,,,,,,,105.01932964647577,249.8,49.6465950626242,0.77,0.57,250.50570409786906,26.759015178250454,-0.7057040978695698
18418.2483714,2020-06-05 05:57:39.284,P,124452,,1591336659284.0,202006050556.0,23136.0,32.9893,35.2744,18.3176, 6/05/2020 (157)  5:57:33.640,32,32,,2.2,,0.0871786,0.196784,0.199987,(157),2020-06-05T05:57:33.640000Z,,,,,,,,,6.125001456571152,222.8,53.01510539395761,0.71,0.6,245.57605905430512,25.106545692791418,-22.77605905430509
18418.66471001625,2020-06-05 15:57:10.943,P,124454,0.0,1591372630943.0,202006051555.0,23138.0,32.0301,34.2062,19.7352, 6/05/2020 (157) 15:56:44.720,32,32,,2.4,,0.692901,0.329697,0.820507,(157),2020-06-05T15:56:44.720000Z,,,,,,,,,4.049035651087289,243.2,52.03578662229042,0.83,0.64,226.79075665086933,169.8623553395254,16.409243349130644
18422.254321,2020-06-09 06:06:13.329,P,124460,,1591682773329.0,202006090604.0,23144.0,33.1817,35.5956,16.566, 6/09/2020 (161)  6:06:09.410,25,25,,1.9,,0.1584,0.207027,0.269857,(161),2020-06-09T06:06:09.410000Z,,,,,,,,,7.4558102206719665,69.3,83.57699631245207,0.79,0.82,32.80161752456067,13.073120165066458,36.498382475439335
18428.2528767,2020-06-15 06:04:08.547,P,124473,,1592201048547.0,202006150602.0,23157.0,33.4004,35.8665,20.7426, 6/15/2020 (167)  6:03:58.740,28,28,,2.2,,0.1124,0.297214,0.140046,(167),2020-06-15T06:03:58.740000Z,,,,,,,,,2.991631762963141,21.4,54.619530149118376,0.84,0.67,42.33468891884882,47.83098064585198,-20.934688918848813
18429.0092363,2020-06-16 00:13:18.017,P,124476,,1592266398017.0,202006160011.0,23160.0,32.3622,35.2958,5.0, 6/16/2020 (168)  0:13:03.520,47,47,,2.5,,0.219226,0.240036,0.26484,(168),2020-06-16T00:13:03.520000Z,,,,,,,,,4.574146748565264,170.0,63.98021713582875,0.81,0.72,194.6955667378837,82.82537285375685,-24.695566737883684
18430.9017719,2020-06-17 21:38:33.090,P,124480,,1592429913090.0,202006172136.0,23164.0,33.1634,35.6073,18.8517, 6/17/2020 (169) 21:38:28.360,8,8,,1.2,,0.105295,0.22128,0.273738,(169),2020-06-17T21:38:28.360000Z,,,,,,,,,2.166709550376033,123.4,81.81004821221332,0.78,0.51,42.38600148501622,12.123434706685188,81.01399851498378
18431.5687116,2020-06-18 13:38:56.678,P,124483,,1592487536678.0,202006181336.0,23167.0,33.2054,35.6832,12.5569, 6/18/2020 (170) 13:38:52.240,16,16,,1.7,,0.115668,0.142014,0.205757,(170),2020-06-18T13:38:52.240000Z,,,,,,,,,17.900940443954713,48.8,62.88699589912869,0.85,0.73,48.16708024571668,20.440886893163988,0.6329197542830942
18431.5752974,2020-06-18 13:48:25.691,P,124484,,1592488105691.0,202006181346.0,23168.0,33.1837,35.6845,8.1082, 6/18/2020 (170) 13:48:21.930,18,18,,1.7,,0.0507106,0.0759503,0.0901471,(170),2020-06-18T13:48:21.930000Z,,,,,,,,,20.884028114601207,52.0,65.65647147637284,0.85,0.88,53.84306460515758,19.017877374501484,-1.8430646051577098
18431.6680189,2020-06-18 16:01:56.831,P,124485,,1592496116831.0,202006181600.0,23169.0,32.4858,35.2333,7.0817, 6/18/2020 (170) 16:01:44.030,36,36,,2.3,,0.158358,0.262323,0.305522,(170),2020-06-18T16:01:44.030000Z,,,,,,,,,22.603513815945675,171.4,54.78072391924627,0.9,0.89,202.02550077821897,71.58238275416905,-30.625500778218992
18432.63900921156,2020-06-19 15:20:10.393,P,124488,0.0,1592580010393.0,202006191518.0,23172.0,33.3353,35.4673,5.0, 6/19/2020 (171) 15:20:05.270,37,37,,1.6,,0.0590363,0.0575781,0.0781881,(171),2020-06-19T15:20:05.270000Z,,,,,,,,,3.417209719706957,310.6,40.4094486891323,0.85,0.8,350.19720272613165,28.482666701601815,-39.59720272613163
18433.82855779217,2020-06-20 19:53:07.391,P,124489,0.0,1592682787391.0,202006201952.0,23173.0,34.9339,34.1856,30.0, 6/20/2020 (172) 19:52:33.860,40,40,,2.9,,0.732771,0.76275,0.76172,(172),2020-06-20T19:52:33.860000Z,,,,,,,,,2.3892135734284734,280.3,63.991789057626676,0.8,0.57,329.51775726826804,239.7431107872433,-49.217757268268045
18434.9953372958,2020-06-21 23:53:17.140,P,124490,0.0,1592783597140.0,202006212351.0,23174.0,33.4911,34.673,24.2487, 6/21/2020 (173) 23:53:01.370,19,19,,2.2,,0.325759,0.329971,0.365724,(173),2020-06-21T23:53:01.370000Z,,,,,,,,,2.702218026401842,287.9,41.03331294160407,0.67,0.19,300.21099116681614,90.83615265379063,-12.310991166816162
18441.80910026797,2020-06-28 19:25:06.261,P,124497,0.0,1593372306261.0,202006281923.0,23181.0,34.6752,32.4601,30.0, 6/28/2020 (180) 19:24:21.200,38,38,,3.2,,3.44574,0.329931,0.587736,(180),2020-06-28T19:24:21.200000Z,,,,,,,,,6.332834132156574,264.5,39.96568999140049,0.82,0.71,302.9295337200687,333.31372088455936,-38.42953372006875
18442.06836644494,2020-06-29 01:38:26.858,P,124499,0.0,1593394706858.0,202006290137.0,23183.0,34.4181,32.5735,5.0, 6/29/2020 (181)  1:37:41.080,36,36,,2.7,,0.368877,0.656754,0.96945,(181),2020-06-29T01:37:41.080000Z,,,,,,,,,2.625820092988736,269.8,38.56826228748633,0.77,0.08,299.4071398019602,310.1868608544556,-29.607139801960223
18442.6050651,2020-06-29 14:31:17.625,P,124500,,1593441077625.0,202006291429.0,23184.0,33.1125,35.6145,18.012, 6/29/2020 (181) 14:31:13.950,12,12,,1.6,,0.0841881,0.109864,0.105555,(181),2020-06-29T14:31:13.950000Z,,,,,,,,,13.871187469983447,140.8,65.5406462074641,0.88,0.88,69.5725042846704,9.441745061525271,71.2274957153296
18443.9618952,2020-06-30 23:05:07.739,P,124502,,1593558307739.0,202006302304.0,23186.0,33.5677,34.8873,10.9958, 6/30/2020 (182) 23:04:52.800,34,34,,1.9,,0.236485,0.28896,0.301844,(182),2020-06-30T23:04:52.800000Z,,,,,,,,,4.233603114787453,283.6,49.87986202625801,0.69,0.59,312.71768282745586,79.72514858053492,-29.117682827455862
18445.8582937,2020-07-02 20:35:56.575,P,124504,,1593722156575.0,202007022034.0,23188.0,33.5307,34.7719,20.918, 7/02/2020 (184) 20:35:41.210,32,32,,2.0,,0.313291,0.698405,0.340374,(184),2020-07-02T20:35:41.210000Z,,,,,,,,,5.98135161958254,270.0,27.849405813430003,0.81,0.1,305.83429673292517,85.47518145273571,-35.83429673292519
18446.6556956,2020-07-03 15:44:12.095,P,124505,,1593791052095.0,202007031542.0,23189.0,32.7542,35.428,14.2578, 7/03/2020 (185) 15:44:04.800,15,15,,1.5,,0.101728,0.108153,0.140528,(185),2020-07-03T15:44:04.800000Z,,,,,,,,,2.5012595846235346,159.0,51.14760408401039,0.86,0.53,193.17749387762177,37.53438969374211,-34.177493877621764
18450.9375618,2020-07-07 22:30:05.337,P,124508,,1594161005337.0,202007072228.0,23192.0,33.0556,35.9297,5.0, 7/07/2020 (189) 22:29:58.190,33,33,,2.5,,0.0850423,0.151052,0.282254,(189),2020-07-07T22:29:58.190000Z,,,,,,,,,6.585572804321381,120.2,60.19836646392702,0.85,0.67,94.42883154878693,38.34384845372359,25.77116845121305
18454.1139279,2020-07-11 02:44:03.368,P,124512,,1594435443368.0,202007110243.0,23196.0,33.0744,35.4616,5.0, 7/11/2020 (193)  2:44:01.210,26,26,,1.8,,0.042894,0.0570528,0.0775974,(193),2020-07-11T02:44:01.210000Z,,,,,,,,,24.6012545106584,234.8,71.13199250496677,0.84,0.9,260.0783796249843,5.47686923457654,-25.278379624984293
18455.7504915,2020-07-12 18:00:42.459,P,124514,,1594576842459.0,202007121758.0,23198.0,32.9169,35.4231,20.56, 7/12/2020 (194) 18:00:37.100,8,8,,1.2,,0.088865,0.0926722,0.158181,(194),2020-07-12T18:00:37.100000Z,,,,,,,,,3.324644387023008,192.2,51.7911160243816,0.86,0.85,205.99400250932942,20.53116617783607,-13.794002509329419
18466.2001318,2020-07-23 04:48:11.385,P,124520,,1595479691385.0,202007230446.0,23204.0,32.6113,35.632,5.0, 7/23/2020 (205)  4:48:01.570,40,40,,2.5,,0.281911,0.384743,0.395531,(205),2020-07-23T04:48:01.570000Z,,,,,,,,,5.425507183179335,127.4,52.7381557366038,0.85,0.52,168.6369065616456,53.482247805460226,-41.23690656164559
18466.972598231965,2020-07-23 23:20:32.485,P,124522,0.0,1595546432485.0,202007232319.0,23206.0,34.1276,36.3389,7.9782, 7/23/2020 (205) 23:20:09.460,43,43,,3.6,,0.566153,1.00143,1.04011,(205),2020-07-23T23:20:09.460000Z,,,,,,,,,8.682199603826213,18.4,61.38605438018257,0.84,0.71,32.92876760967585,138.7536826511881,-14.528767609675844
18485.3614351,2020-08-11 08:40:27.991,P,124540,,1597135227991.0,202008110839.0,23224.0,32.9854,35.4334,17.5266, 8/11/2020 (224)  8:40:24.410,40,40,,3.3,3.2,0.0334986,0.0530435,0.130244,(224),2020-08-11T08:40:24.410000Z,,,,,,,,,506.3870740899658,206.9,65.32789909351092,0.83,0.87,216.53690482129912,13.489198747756642,-9.636904821299122
18486.6476728,2020-08-12 15:32:38.924,P,124542,,1597246358924.0,202008121531.0,23226.0,33.578,35.4736,25.4727, 8/12/2020 (225) 15:32:28.080,12,12,,2.0,,0.188351,0.561226,0.287401,(225),2020-08-12T15:32:28.080000Z,,,,,,,,,8.892619682038696,328.9,46.93532178338761,0.9,0.74,355.58334278666865,55.2175156115462,-26.683342786668675
18488.941464,2020-08-14 22:35:42.485,P,124544,,1597444542485.0,202008142234.0,23228.0,33.5168,34.8005,13.4324, 8/14/2020 (227) 22:35:27.230,38,38,,2.1,,0.405887,0.407991,0.442236,(227),2020-08-14T22:35:27.230000Z,,,,,,,,,3.506467423586566,284.4,38.47728745371114,0.69,0.3,306.02727949172447,82.4194130057395,-21.627279491724515
18497.5648892,2020-08-23 13:33:26.425,P,124558,,1598189606425.0,202008231332.0,23242.0,32.9868,35.6994,11.9504, 8/23/2020 (236) 13:33:21.330,4,4,,1.1,,0.247369,0.0594265,0.264406,(236),2020-08-23T13:33:21.330000Z,,,,,,,,,8.666345779083553,151.6,65.8103145145592,0.92,0.9,122.45603026419325,19.885254403224316,29.143969735806742
18508.9200506,2020-09-03 22:04:52.367,P,124582,,1599170692367.0,202009032203.0,23266.0,33.0806,35.4364,5.0, 9/03/2020 (247) 22:04:50.480,28,28,,2.1,2.0,0.0540905,0.0622127,0.0719841,(247),2020-09-03T22:04:50.480000Z,,,,,,,,,123.28289808455136,245.4,48.56113483467525,0.67,0.73,268.1307579165456,7.746600458192982,-22.73075791654554
18520.391822,2020-09-15 09:24:13.421,P,124597,,1600161853421.0,202009150922.0,23281.0,32.4981,35.1909,5.0, 9/15/2020 (259)  9:24:00.450,41,41,,2.6,,0.0449644,0.295701,0.433753,(259),2020-09-15T09:24:00.450000Z,,,,,,,,,3.8337362737171055,169.7,58.49794368605625,0.88,0.77,205.37360024863,71.91637605883369,-35.67360024863
18520.8518487,2020-09-15 20:26:39.725,P,124598,,1600201599725.0,202009152024.0,23282.0,32.4915,35.2393,6.2902, 9/15/2020 (259) 20:26:27.110,44,44,,1.9,,0.115513,0.118758,0.148241,(259),2020-09-15T20:26:27.110000Z,,,,,,,,,3.78348838751457,174.0,50.77897243014002,0.85,0.37,201.79389269631028,70.78512602661066,-27.793892696310277
18523.8654481,2020-09-18 20:46:14.710,P,124607,,1600461974710.0,202009182045.0,23290.0,32.8877,35.6453,20.6185, 9/18/2020 (262) 20:46:08.340,14,14,,1.4,,0.0812957,0.108717,0.130899,(262),2020-09-18T20:46:08.340000Z,,,,,,,,,5.59533787052784,165.3,52.736138774649305,0.88,0.34,151.57071180205207,24.67374505866703,13.729288197947968
18525.6635802,2020-09-20 15:55:33.329,P,124615,,1600617333329.0,202009201554.0,23298.0,33.0767,35.8586,25.7683, 9/20/2020 (264) 15:55:26.450,14,14,,1.9,,0.241487,0.298095,0.291022,(264),2020-09-20T15:55:26.450000Z,,,,,,,,,8.204232902921696,114.9,59.15706754739284,0.87,0.92,91.15748232115621,31.60195381465561,23.742517678843786
18527.2606249,2020-09-22 06:15:17.985,P,124618,,1600755317985.0,202009220614.0,23301.0,32.8369,35.5886,7.5265, 9/22/2020 (266)  6:15:12.990,24,24,,1.9,,0.0838244,0.0986722,0.0978186,(266),2020-09-22T06:15:12.990000Z,,,,,,,,,3.723177687398281,148.1,42.73539581804496,0.92,0.18,166.71946315401914,28.10340193538561,-18.619463154019158
