plt_num,pickTime,Phase,evid,confidence
18595.03899751664,2020-11-29 00:56:09.385,P,124769,0.0
18595.03914076753,2020-11-29 00:56:21.762,S,124769,0.0
18595.04581215748,2020-11-29 01:05:58.170,S,124770,0.0
18596.4389949,2020-11-30 10:32:09.162,P,124779,
18596.439032779443,2020-11-30 10:32:12.432,S,124779,2.0
18596.44115487401,2020-11-30 10:35:15.781,P,124780,0.0
18596.574864266586,2020-11-30 13:47:48.272,P,124781,0.0
18596.57525729365,2020-11-30 13:48:22.230,S,124781,2.0
18600.0877274,2020-12-04 02:06:19.649,P,124788,
18600.08776308595,2020-12-04 02:06:22.730,S,124788,2.0
18601.35973989441,2020-12-05 08:38:01.526,P,124792,0.0
18601.531765,2020-12-05 12:45:44.497,P,124794,
18601.86875339492,2020-12-05 20:51:00.293,S,124797,0.0
18603.418686177825,2020-12-07 10:02:54.485,S,124802,2.0
18605.2921352,2020-12-09 07:00:40.482,P,124810,
18605.292336484923,2020-12-09 07:00:57.872,S,124810,2.0
18606.794632765406,2020-12-10 19:04:16.270,P,124815,0.0
18608.2289698,2020-12-12 05:29:42.989,P,124821,
18608.229048892863,2020-12-12 05:29:49.824,S,124821,0.0
18610.33212224114,2020-12-14 07:58:15.361,P,124825,0.0
18610.33215961621,2020-12-14 07:58:18.590,S,124825,0.0
18612.25959748404,2020-12-16 06:13:49.222,P,124831,0.0
18612.25966743477,2020-12-16 06:13:55.266,S,124831,0.0
18612.93792394005,2020-12-16 22:30:36.628,P,124833,0.0
18612.93794960253,2020-12-16 22:30:38.845,S,124833,0.0
18618.323680654248,2020-12-22 07:46:06.008,P,124844,0.0
18618.7609211,2020-12-22 18:15:43.579,P,124847,
18619.8389781,2020-12-23 20:08:07.707,P,124849,
18619.839105654817,2020-12-23 20:08:18.728,S,124849,2.0
18619.9181653,2020-12-23 22:02:09.484,P,124851,
18619.918294237148,2020-12-23 22:02:20.622,S,124851,0.0
18620.05331922786,2020-12-24 01:16:46.781,S,124852,0.0
18621.9638927,2020-12-25 23:08:00.332,P,124856,
18621.963933045707,2020-12-25 23:08:03.815,S,124856,2.0
18622.8817064,2020-12-26 21:09:39.428,P,124860,
18622.88173176168,2020-12-26 21:09:41.624,S,124860,0.0
18622.9717446,2020-12-26 23:19:18.734,P,124861,
18626.104267087027,2020-12-30 02:30:08.676,P,124866,0.0
18626.104409116047,2020-12-30 02:30:20.947,S,124866,2.0
18626.181300527787,2020-12-30 04:21:04.365,S,124867,2.0
18626.923919916782,2020-12-30 22:10:26.680,P,124871,0.0
18626.92395597352,2020-12-30 22:10:29.796,S,124871,0.0
18632.7665668,2021-01-05 18:23:51.374,P,124893,
18632.76663478419,2021-01-05 18:23:57.245,S,124893,2.0
18634.72424784601,2021-01-07 17:22:55.013,S,124896,0.0
18638.43955561981,2021-01-11 10:32:57.605,P,124906,0.0
18641.390680288016,2021-01-14 09:22:34.776,S,124909,2.0
18646.266898961127,2021-01-19 06:24:20.070,P,124924,0.0
18646.26704078561,2021-01-19 06:24:32.323,S,124924,0.0
18647.415492730528,2021-01-20 09:58:18.571,P,124929,0.0
18647.41564720088,2021-01-20 09:58:31.918,S,124929,1.0
18649.7475531,2021-01-22 17:56:28.587,P,124937,
18652.447151227352,2021-01-25 10:43:53.866,P,124941,0.0
18652.94591758308,2021-01-25 22:42:07.279,S,124945,2.0
18653.535055055498,2021-01-26 12:50:28.756,P,124947,0.0
18653.53519578112,2021-01-26 12:50:40.915,S,124947,0.0
18655.552956441017,2021-01-28 13:16:15.436,S,124952,2.0
18659.2504024,2021-02-01 06:00:34.768,P,124955,
18661.87727783876,2021-02-03 21:03:16.805,P,124958,0.0
18661.99946258996,2021-02-03 23:59:13.567,P,124959,0.0
18663.9903983,2021-02-05 23:46:10.409,P,124967,
18663.9904291302,2021-02-05 23:46:13.076,S,124967,1.0
18664.078133757885,2021-02-06 01:52:30.756,P,124969,0.0
18667.849659882075,2021-02-09 20:23:30.613,P,124982,0.0
18667.849682700227,2021-02-09 20:23:32.585,S,124982,2.0
18670.8896378,2021-02-12 21:21:04.702,P,124986,
18670.889687630195,2021-02-12 21:21:09.011,S,124986,2.0
18671.136252084823,2021-02-13 03:16:12.180,P,124987,0.0
18671.13628087267,2021-02-13 03:16:14.667,S,124987,0.0
18674.387205000006,2021-02-16 09:17:34.516,P,124991,
18674.387284541725,2021-02-16 09:17:41.384,S,124991,2.0
18674.7533084,2021-02-16 18:04:45.848,P,124993,
18674.75352115977,2021-02-16 18:05:04.228,S,124993,2.0
18675.766037906786,2021-02-17 18:23:05.675,S,124996,2.0
18676.1286452,2021-02-18 03:05:14.943,P,124997,
18679.6213356,2021-02-21 14:54:43.392,P,125003,
18679.621406288345,2021-02-21 14:54:49.503,S,125003,1.0
18679.662777659985,2021-02-21 15:54:23.989,S,125004,2.0
18679.90433823516,2021-02-21 21:42:14.823,S,125005,2.0
18682.2730257,2021-02-24 06:33:09.422,P,125010,
18682.273051100656,2021-02-24 06:33:11.615,S,125010,0.0
18685.0060037,2021-02-27 00:08:38.718,P,125021,
18685.00602882871,2021-02-27 00:08:40.890,S,125021,0.0
18685.2812113,2021-02-27 06:44:56.653,P,125022,
18688.2962708,2021-03-02 07:06:37.797,P,125032,
18688.29629428201,2021-03-02 07:06:39.825,S,125032,0.0
18688.3895869,2021-03-02 09:21:00.312,P,125033,
18688.389611078663,2021-03-02 09:21:02.397,S,125033,0.0
18688.60724783311,2021-03-02 14:34:26.212,S,125034,2.0
18690.2470593,2021-03-04 05:55:45.922,P,125042,
18690.24709426939,2021-03-04 05:55:48.944,S,125042,2.0
18690.9757731,2021-03-04 23:25:06.794,P,125044,
18691.9963884,2021-03-05 23:54:47.959,P,125046,
18692.3965873,2021-03-06 09:31:05.143,P,125047,
18692.396645316257,2021-03-06 09:31:10.155,S,125047,2.0
18696.736381722032,2021-03-10 17:40:23.380,S,125058,0.0
18699.1294003,2021-03-13 03:06:20.188,P,125066,
18699.129425022787,2021-03-13 03:06:22.321,S,125066,0.0
18706.0413618,2021-03-20 00:59:33.659,P,125082,
18706.041400178503,2021-03-20 00:59:36.975,S,125082,1.0
18707.0767643,2021-03-21 01:50:32.432,P,125086,
18707.076792488657,2021-03-21 01:50:34.871,S,125086,0.0
18712.339489410555,2021-03-26 08:08:51.885,S,125095,0.0
18712.4298094,2021-03-26 10:18:55.531,P,125096,
18712.429848413725,2021-03-26 10:18:58.902,S,125096,0.0
18718.9945651,2021-04-01 23:52:10.426,P,125107,
18722.7795788,2021-04-05 18:42:35.608,P,125111,
18722.779609731584,2021-04-05 18:42:38.280,S,125111,0.0
18723.166993181127,2021-04-06 04:00:28.210,S,125114,0.0
18723.24989421652,2021-04-06 05:59:50.860,P,125116,0.0
18725.1825542,2021-04-08 04:22:52.684,P,125126,
18726.6339315,2021-04-09 15:12:51.678,P,125128,
18726.633964233035,2021-04-09 15:12:54.509,S,125128,0.0
18727.2213409,2021-04-10 05:18:43.857,P,125130,
18730.829745651256,2021-04-13 19:54:50.024,S,125136,0.0
18734.41440078469,2021-04-17 09:56:44.227,S,125148,0.0
18739.79528186934,2021-04-22 19:05:12.353,S,125160,0.0
18741.5746944,2021-04-24 13:47:33.598,P,125163,
18741.57486038685,2021-04-24 13:47:47.937,S,125163,0.0
18745.080128647987,2021-04-28 01:55:23.115,S,125168,2.0
18745.61544449404,2021-04-28 14:46:14.404,S,125170,0.0
18747.825158734377,2021-04-30 19:48:13.714,P,125174,0.0
18748.2773385,2021-05-01 06:39:22.042,P,125177,
18761.3317099,2021-05-14 07:57:39.734,P,125208,
18762.3434953,2021-05-15 08:14:37.997,P,125210,
18762.3435520546,2021-05-15 08:14:42.897,S,125210,0.0
18763.940198689776,2021-05-16 22:33:53.166,S,125211,2.0
18764.6450285,2021-05-17 15:28:50.460,P,125212,
18764.645074589564,2021-05-17 15:28:54.444,S,125212,0.0
18766.8815932,2021-05-19 21:09:29.654,P,125218,
18766.88172659722,2021-05-19 21:09:41.178,S,125218,0.0
18772.5552242,2021-05-25 13:19:31.369,P,125224,
18772.9573331,2021-05-25 22:58:33.575,P,125226,
18774.626577000006,2021-05-27 15:02:16.254,P,125230,
18774.7364278,2021-05-27 17:40:27.361,P,125231,
18774.73645911581,2021-05-27 17:40:30.067,S,125231,0.0
18777.8569574,2021-05-30 20:34:01.117,P,125236,
18777.857000117747,2021-05-30 20:34:04.810,S,125236,0.0
18777.9892471,2021-05-30 23:44:30.952,P,125237,
18778.26698270437,2021-05-31 06:24:27.305,P,125238,0.0
18789.807095400003,2021-06-11 19:22:13.043,P,125272,
18789.80713024181,2021-06-11 19:22:16.052,S,125272,0.0
18789.9052435,2021-06-11 21:43:33.039,P,125273,
18789.905390942888,2021-06-11 21:43:45.777,S,125273,2.0
18790.106216655808,2021-06-12 02:32:57.119,P,125274,0.0
18790.106367856377,2021-06-12 02:33:10.182,S,125274,2.0
18790.4699977,2021-06-12 11:16:47.799,P,125276,
18790.470096810925,2021-06-12 11:16:56.364,S,125276,1.0
18793.965032900003,2021-06-15 23:09:38.841,P,125282,
18795.010772,2021-06-17 00:15:30.703,P,125283,
18795.01081674739,2021-06-17 00:15:34.566,S,125283,2.0
18795.5039652,2021-06-17 12:05:42.590,P,125286,
18795.504024432685,2021-06-17 12:05:47.710,S,125286,0.0
18795.7345148,2021-06-17 17:37:42.079,P,125289,
18795.734587067807,2021-06-17 17:37:48.322,S,125289,0.0
18798.4660784,2021-06-20 11:11:09.173,P,125295,
18798.466110109333,2021-06-20 11:11:11.913,S,125295,0.0
18801.03700215056,2021-06-23 00:53:16.985,S,125300,0.0
18803.27204497298,2021-06-25 06:31:44.685,S,125306,0.0
18809.5516608,2021-07-01 13:14:23.496,P,125317,
18810.5612352,2021-07-02 13:28:10.719,P,125319,
18810.56126356765,2021-07-02 13:28:13.172,S,125319,0.0
18812.5829477,2021-07-04 13:59:26.678,P,125321,
18812.9506924,2021-07-04 22:48:59.826,P,125322,
18812.95073404239,2021-07-04 22:49:03.421,S,125322,1.0
18817.1325218,2021-07-09 03:10:49.885,P,125333,
18829.0032424,2021-07-21 00:04:40.141,P,125354,
18829.003277,2021-07-21 00:04:43.132,S,125354,0.0
18837.2954607,2021-07-29 07:05:27.808,P,125366,
18844.8614673,2021-08-05 20:40:30.776,P,125377,
18845.958763630213,2021-08-06 23:00:37.177,P,125378,0.0
18845.958845935023,2021-08-06 23:00:44.288,S,125378,1.0
18849.8079204,2021-08-10 19:23:24.322,P,125387,
18852.939463548937,2021-08-13 22:32:49.650,P,125389,0.0
18852.93949311972,2021-08-13 22:32:52.205,S,125389,0.0
18853.425829135173,2021-08-14 10:13:11.637,S,125391,2.0
18856.9197766,2021-08-17 22:04:28.695,P,125393,
18856.919807124403,2021-08-17 22:04:31.335,S,125393,0.0
18857.2683428811,2021-08-18 06:26:24.824,S,125394,1.0
18859.6449688,2021-08-20 15:28:45.304,P,125396,
18859.64509845716,2021-08-20 15:28:56.506,S,125396,2.0
18860.95108957029,2021-08-21 22:49:34.138,S,125397,2.0
18879.13247962658,2021-09-09 03:10:46.239,P,125425,0.0
18879.132507539423,2021-09-09 03:10:48.651,S,125425,2.0
18879.8749568,2021-09-09 20:59:56.268,P,125427,
18879.874984501937,2021-09-09 20:59:58.660,S,125427,1.0
18886.1939399,2021-09-16 04:39:16.409,P,125444,
18890.3016363,2021-09-20 07:14:21.375,P,125452,
18890.80387514753,2021-09-20 19:17:34.812,S,125453,2.0
18891.88261985728,2021-09-21 21:10:58.355,P,125456,0.0
18891.88276321744,2021-09-21 21:11:10.741,S,125456,2.0
18893.85730860232,2021-09-23 20:34:31.463,S,125457,2.0
18894.9222405,2021-09-24 22:08:01.581,P,125462,
18894.92227908993,2021-09-24 22:08:04.913,S,125462,0.0
18895.478175616245,2021-09-25 11:28:34.373,P,125465,0.0
18895.9597127,2021-09-25 23:01:59.178,P,125467,
18898.8491404,2021-09-28 20:22:45.729,P,125476,
18898.84918481305,2021-09-28 20:22:49.567,S,125476,0.0
18899.59654534537,2021-09-29 14:19:01.517,P,125477,0.0
18899.59657890488,2021-09-29 14:19:04.417,S,125477,2.0
18900.84847334629,2021-09-30 20:21:48.097,S,125482,2.0
18906.13809241744,2021-10-06 03:18:51.184,S,125497,1.0
18906.891265135284,2021-10-06 21:23:25.307,S,125500,1.0
18909.02230956699,2021-10-09 00:32:07.546,P,125504,0.0
18910.5870293,2021-10-10 14:05:19.327,P,125508,
18913.7909312,2021-10-13 18:58:56.457,P,125519,
18913.790968902136,2021-10-13 18:58:59.713,S,125519,1.0
18914.185137510394,2021-10-14 04:26:35.880,P,125520,0.0
18914.18517638195,2021-10-14 04:26:39.239,S,125520,1.0
18914.2276293,2021-10-14 05:27:47.168,P,125521,
18914.22769938932,2021-10-14 05:27:53.227,S,125521,0.0
18919.2319446,2021-10-19 05:34:00.013,P,125536,
18920.2796186,2021-10-20 06:42:39.047,P,125541,
18920.58415272024,2021-10-20 14:01:10.795,P,125543,0.0
18921.9278255,2021-10-21 22:16:04.125,P,125547,
18921.92814555249,2021-10-21 22:16:31.775,S,125547,2.0
18922.1359812,2021-10-22 03:15:48.772,P,125549,
18922.13601795513,2021-10-22 03:15:51.951,S,125549,0.0
18924.8054611,2021-10-24 19:19:51.835,P,125558,
18925.3652807,2021-10-25 08:46:00.251,P,125560,
18925.8913777,2021-10-25 21:23:35.035,P,125563,
18925.89152298178,2021-10-25 21:23:47.585,S,125563,2.0
18925.9996565812,2021-10-25 23:59:30.328,S,125565,1.0
18927.60779999047,2021-10-27 14:35:13.919,S,125571,0.0
18935.55578147863,2021-11-04 13:20:19.519,P,125597,0.0
18937.04704934777,2021-11-06 01:07:45.063,S,125604,0.0
18942.9810444,2021-11-11 23:32:42.235,P,125615,
18943.6020623,2021-11-12 14:26:58.180,P,125616,
18943.60241967004,2021-11-12 14:27:29.059,S,125616,2.0
18943.605282578592,2021-11-12 14:31:36.414,P,125617,0.0
18944.68042786035,2021-11-13 16:19:48.967,S,125623,0.0
18947.3216165,2021-11-16 07:43:07.663,P,125633,
18947.321760844567,2021-11-16 07:43:20.136,S,125633,2.0
18947.90968742679,2021-11-16 21:49:56.993,S,125638,0.0
18947.9933276,2021-11-16 23:50:23.506,P,125639,
18950.0106437,2021-11-19 00:15:19.613,P,125643,
18950.9175648,2021-11-19 22:01:17.596,P,125645,
18950.917737521795,2021-11-19 22:01:32.521,S,125645,2.0
18956.8421414,2021-11-25 20:12:41.020,P,125651,
18957.12687700588,2021-11-26 03:02:42.173,S,125652,2.0
18958.991208372925,2021-11-27 23:47:20.403,S,125655,2.0
18966.1180423,2021-12-05 02:49:58.856,P,125669,
18966.11817299484,2021-12-05 02:50:10.146,S,125669,1.0
18972.759588175453,2021-12-11 18:13:48.418,S,125682,2.0
18972.96984335584,2021-12-11 23:16:34.465,P,125684,0.0
18974.61186677808,2021-12-13 14:41:05.289,S,125690,0.0
18977.1186722,2021-12-16 02:50:53.276,P,125696,
18977.1186997684,2021-12-16 02:50:55.659,S,125696,0.0
18977.984453381545,2021-12-16 23:37:36.772,P,125699,0.0
18977.98448113371,2021-12-16 23:37:39.169,S,125699,0.0
18978.23512639725,2021-12-17 05:38:34.920,P,125700,0.0
18978.23522184362,2021-12-17 05:38:43.167,S,125700,2.0
18978.364598045755,2021-12-17 08:45:01.271,P,125701,0.0
18978.36469505856,2021-12-17 08:45:09.653,S,125701,2.0
18978.86224530683,2021-12-17 20:41:37.994,S,125704,1.0
18979.116365329344,2021-12-18 02:47:33.964,S,125705,1.0
18980.3692841,2021-12-19 08:51:46.145,P,125707,
18986.988618219428,2021-12-25 23:43:36.614,P,125721,0.0
18986.98864577488,2021-12-25 23:43:38.994,S,125721,1.0
18990.134349400007,2021-12-29 03:13:27.789,P,125729,
18990.1343915639,2021-12-29 03:13:31.431,S,125729,0.0
18990.66508484625,2021-12-29 15:57:43.330,P,125732,0.0
18990.66510318392,2021-12-29 15:57:44.915,S,125732,1.0
18992.00612840407,2021-12-31 00:08:49.494,S,125733,0.0
18992.3926904,2021-12-31 09:25:28.452,P,125737,
18992.392713551657,2021-12-31 09:25:30.450,S,125737,0.0
19003.0477411,2022-01-11 01:08:44.834,P,125768,
19006.12425178529,2022-01-14 02:58:55.354,P,125777,0.0
19006.124298993596,2022-01-14 02:58:59.433,S,125777,1.0
19006.727107245028,2022-01-14 17:27:02.065,S,125778,0.0
19008.004294637165,2022-01-16 00:06:11.056,S,125783,1.0
19009.22710195045,2022-01-17 05:27:01.608,S,125787,0.0
19009.357023833632,2022-01-17 08:34:06.859,P,125788,0.0
19009.81772163595,2022-01-17 19:37:31.149,S,125790,0.0
19012.77182059411,2022-01-20 18:31:25.299,S,125793,2.0
19013.7102632,2022-01-21 17:02:46.736,P,125794,
19014.803436105853,2022-01-22 19:16:56.879,S,125799,0.0
19014.8776393,2022-01-22 21:03:48.035,P,125800,
19014.877709439217,2022-01-22 21:03:54.095,S,125800,0.0
19014.88875221823,2022-01-22 21:19:48.191,S,125801,2.0
19014.894102352086,2022-01-22 21:27:30.443,S,125802,2.0
19014.9007127,2022-01-22 21:37:01.577,P,125804,
19014.900782927627,2022-01-22 21:37:07.644,S,125804,1.0
19014.9031926,2022-01-22 21:40:35.838,P,125805,
19014.903262910266,2022-01-22 21:40:41.915,S,125805,0.0
19014.90966016431,2022-01-22 21:49:54.638,S,125806,2.0
19014.9132483,2022-01-22 21:55:04.657,P,125807,
19014.91331846945,2022-01-22 21:55:10.715,S,125807,0.0
19014.9236694,2022-01-22 22:10:05.033,P,125808,
19014.923739856582,2022-01-22 22:10:11.123,S,125808,0.0
19014.9302276,2022-01-22 22:19:31.661,P,125810,
19014.930261342724,2022-01-22 22:19:34.580,S,125810,0.0
19014.9456936,2022-01-22 22:41:47.928,P,125811,
19014.945764911976,2022-01-22 22:41:54.088,S,125811,0.0
19014.9563749,2022-01-22 22:57:10.788,P,125812,
19014.9564469801,2022-01-22 22:57:17.019,S,125812,0.0
19014.96463033144,2022-01-22 23:09:04.060,S,125813,0.0
19014.967932576823,2022-01-22 23:13:49.374,P,125814,0.0
19014.967963692725,2022-01-22 23:13:52.063,S,125814,0.0
19015.048767618737,2022-01-23 01:10:13.522,P,125815,0.0
19015.048836955066,2022-01-23 01:10:19.512,S,125815,0.0
19015.051715205154,2022-01-23 01:14:28.193,P,125816,0.0
19015.051785969226,2022-01-23 01:14:34.307,S,125816,1.0
19015.086099542037,2022-01-23 02:03:59.000,S,125817,1.0
19015.0886036,2022-01-23 02:07:35.348,P,125818,
19015.088674105646,2022-01-23 02:07:41.442,S,125818,0.0
19015.126886367623,2022-01-23 03:02:42.982,S,125819,0.0
19015.17353304862,2022-01-23 04:09:53.255,S,125820,2.0
19015.4362709,2022-01-23 10:28:13.808,P,125821,
19015.436341226094,2022-01-23 10:28:19.881,S,125821,0.0
19015.439410961466,2022-01-23 10:32:45.107,P,125822,0.0
19015.439479264005,2022-01-23 10:32:51.008,S,125822,2.0
19015.465517900004,2022-01-23 11:10:20.742,P,125823,
19015.465588067946,2022-01-23 11:10:26.809,S,125823,0.0
19015.476346706015,2022-01-23 11:25:56.355,S,125824,1.0
19015.870479551497,2022-01-23 20:53:29.433,S,125826,0.0
